"index","0","1","2"
26457,0.0757714277993684,0.21133529711852,0.712893275082111
26458,0.291759639340159,0.281203763353098,0.427036597306743
26459,0.0724458074468532,0.0911074255900223,0.836446766963124
26460,0.0819731481648539,0.0727823709504664,0.84524448088468
26461,0.0809145574609541,0.20424262320791,0.714842819331136
26462,0.0278008409595844,0.100469673350592,0.871729485689824
26463,0.292041339873478,0.648076002193176,0.0598826579333463
26464,0.114949130645291,0.121985822057638,0.763065047297072
26465,0.0573720133021194,0.131065433118686,0.811562553579195
26466,0.0350861165488031,0.367096664934433,0.597817218516765
26467,0.0989294398213988,0.164518181490382,0.736552378688219
26468,0.0407405902397146,0.0560387567562102,0.903220653004076
26469,0.668865832076692,0.0757071557063581,0.255427012216949
26470,0.159097130187242,0.29888015727108,0.542022712541678
26471,0.0488554654176141,0.178410392161296,0.772734142421089
26472,0.0726440082797115,0.254954427394309,0.672401564325979
26473,0.0613829420914176,0.159792149439647,0.778824908468935
26474,0.246668151175988,0.718083167304461,0.0352486815195508
26475,0.389448985025742,0.251231662354192,0.359319352620065
26476,0.0471066293533417,0.125208827789187,0.827684542857472
26477,0.108281423701049,0.212402303891456,0.679316272407495
26478,0.0707618609815356,0.0914421702006057,0.837795968817859
26479,0.0417818016990001,0.0658547115697986,0.892363486731201
26480,0.0442425433194902,0.0795046346957259,0.876252821984784
26481,0.0569383634511654,0.412271711830581,0.530789924718253
26482,0.168012666057951,0.04453829111319,0.787449042828858
26483,0.0154047743211835,0.164406675489963,0.820188550188853
26484,0.146951736572573,0.196686946124875,0.656361317302553
26485,0.0295079694817657,0.0401193060769803,0.930372724441254
26486,0.100046561372751,0.124847482291884,0.775105956335365
26487,0.0847956735387121,0.0988692064569967,0.816335120004292
26488,0.0807843479598269,0.87713047613204,0.0420851759081329
26489,0.0815323627330798,0.291483480157538,0.626984157109383
26490,0.119546941932726,0.257464215190382,0.622988842876893
26491,0.0555932173788865,0.0801419141041898,0.864264868516924
26492,0.047889365642837,0.365264437543735,0.586846196813428
26493,0.605115075978847,0.383697248304132,0.0111876757170203
26494,0.126727129509832,0.143766262165878,0.72950660832429
26495,0.0474116252373016,0.0765327618636059,0.876055612899093
26496,0.142598323421954,0.130534923773012,0.726866752805034
26497,0.0367961904759901,0.811068095895412,0.152135713628598
26498,0.228325645234368,0.483018938836609,0.288655415929024
26499,0.0679069764837231,0.190727087745235,0.741365935771042
26500,0.0435364509011132,0.445406304624999,0.511057244473888
26501,0.161826056958684,0.278944419092075,0.559229523949241
26502,0.0100390202434768,0.0116560545397979,0.978304925216725
26503,0.142918880670989,0.487049883660913,0.370031235668098
26504,0.119040189221065,0.229715238648511,0.651244572130424
26505,0.0823086936221809,0.09073734535526,0.82695396102256
26506,0.0943716766245566,0.865084895713366,0.0405434276620771
26507,0.120521330365451,0.819403598072951,0.060075071561598
26508,0.125840299864129,0.307828143781559,0.566331556354311
26509,0.113822401281694,0.0899119397342428,0.796265658984063
26510,0.0338551083309327,0.264679716197871,0.701465175471198
26511,0.0353245618246862,0.0651112028917046,0.899564235283609
26512,0.21221234002856,0.226977182660025,0.560810477311415
26513,0.104610013009219,0.183636176784591,0.711753810206191
26514,0.0426780956741641,0.0934761321267784,0.863845772199057
26515,0.376885212469212,0.0321104129333758,0.591004374597412
26516,0.0867626105570741,0.25766541887292,0.655571970570006
26517,0.285840557669725,0.673444047598849,0.0407153947314257
26518,0.0991055625142463,0.146284912786566,0.754609524699188
26519,0.50733474722504,0.122865889806932,0.369799362968028
26520,0.0289638725151185,0.762037363610242,0.20899876387464
26521,0.0352361669557928,0.234850375730425,0.729913457313782
26522,0.176905946553098,0.167780608686129,0.655313444760773
26523,0.101497042472772,0.193991674144274,0.704511283382955
26524,0.0751338243680775,0.240856141584793,0.68401003404713
26525,0.163085457586657,0.162483815897715,0.674430726515627
26526,0.0470859334099002,0.0954335657930055,0.857480500797095
26527,0.170489175999296,0.421047544529405,0.408463279471299
26528,0.0949975057591228,0.887883872999763,0.0171186212411136
26529,0.289272948224683,0.0790554170651262,0.631671634710191
26530,0.0993548773142494,0.168013682990751,0.732631439695
26531,0.0216772220328162,0.102621194348055,0.875701583619128
26532,0.226958627468273,0.115004088453218,0.65803728407851
26533,0.135057133782318,0.103745454035614,0.761197412182067
26534,0.0538648868398624,0.105183900566458,0.84095121259368
26535,0.0412199857031306,0.0864207139121974,0.872359300384672
26536,0.139413589182089,0.12919002192112,0.73139638889679
26537,0.0386668657708227,0.0578748220895515,0.903458312139626
26538,0.0814568502176659,0.368000485858401,0.550542663923933
26539,0.066210719837741,0.183244287441577,0.750544992720682
26540,0.236049011579236,0.227537145925866,0.536413842494898
26541,0.0596922206472737,0.15180032294889,0.788507456403836
